iteration,chain,ρ₀,ψ,q,β₀,η,ω,φ,k,δ₁,δ₂,δ₃,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size,is_adapt
511,1,0.0055224521023892175,0.1605029628263831,0.00024908296938335096,2.9938192254837066,0.4309055131051255,415.6190347652422,199.28324404075866,0.34695897354212785,0.8355172153574987,0.8986016254870449,0.3100725416548337,-3420.6873724214033,127.0,1.0,0.9991711477773797,-3420.6873724214033,3424.1802932661953,-0.07915022497536484,-0.16386769391920097,7.0,0.0,0.03572419843959875,0.03572419843959875,0.0
512,1,0.005501150408452829,0.18772649400975355,0.00024427599428955245,2.961707165195026,0.3635629385347614,422.0296633113591,200.94486044912338,0.4402290912385678,0.7893132730155471,0.9071175454824407,0.342570383352705,-3423.912094013108,127.0,1.0,0.997903183293428,-3423.912094013108,3426.0217077766606,-0.0362970491141823,-0.06733209084586633,7.0,0.0,0.03572419843959875,0.03572419843959875,0.0
513,1,0.005797892322604982,0.16264488880999298,0.0002480312995300589,2.8692866331827678,0.42211736189895216,400.89502089871286,196.89367128318824,0.32924993628707255,0.8780981692954959,0.9253600056169149,0.2934710131717531,-3423.2419645489886,127.0,1.0,0.9749716146387583,-3423.2419645489886,3427.0288536817875,0.061322472975462006,0.11145178738752293,7.0,0.0,0.03572419843959875,0.03572419843959875,0.0
514,1,0.005304059840288315,0.17336758511711559,0.0002525057274562377,2.7664774015789124,0.33868566336793615,426.71570810451476,199.2480147378449,0.4364880722096339,0.907418584304001,0.9564158979613805,0.29896873970679066,-3425.5357540640193,127.0,1.0,0.9906299286932131,-3425.5357540640193,3430.394101976134,0.04828401811846561,-0.14588861089487182,6.0,0.0,0.03572419843959875,0.03572419843959875,0.0
515,1,0.005950516471473851,0.18000853436215616,0.00023820616092607192,2.884946620466589,0.3906370311566649,408.56429843373996,198.22845674902638,0.3679108048820777,0.8986726592699336,0.923416147070735,0.28422670035767517,-3425.059595613182,127.0,1.0,0.9999496034923668,-3425.059595613182,3433.5538955468933,-0.10972566899181402,-0.18705390719469506,7.0,0.0,0.03572419843959875,0.03572419843959875,0.0
516,1,0.005507057368886849,0.16636833507879903,0.00025073770432618674,3.00017526144886,0.38905346393372997,414.01885507929444,197.73095930750608,0.41906725870815287,0.7680684701257932,0.982655955268369,0.3162888201113732,-3428.298255526998,127.0,1.0,0.962901414742364,-3428.298255526998,3435.8304020360865,0.1762980645062271,0.22411165860739857,7.0,0.0,0.03572419843959875,0.03572419843959875,0.0
517,1,0.005562393397331821,0.159331293539505,0.0002495673526689026,2.9892920976937503,0.36243320540618934,415.71308169857554,197.55958874452776,0.4544727495759403,0.7806725405435436,0.9857591776918676,0.30718220037583366,-3427.440001033326,51.0,1.0,0.7918450139404597,-3427.440001033326,3434.5118977122156,-0.04220265868025308,121.57880943534474,5.0,0.0,0.03572419843959875,0.03572419843959875,0.0
518,1,0.005313961424257925,0.17162694486513366,0.00025839104414459067,3.0887910748336673,0.34764094432602083,397.0400569724183,193.45317674565965,0.47167527858029856,0.7926803912040494,0.972673878547481,0.2733487613158223,-3429.7050300416063,127.0,1.0,0.9761072209578666,-3429.7050300416063,3435.056541366321,-0.020925927360622154,-0.2722466103764418,7.0,0.0,0.03572419843959875,0.03572419843959875,0.0
519,1,0.005636898754489607,0.1671311119895423,0.000245884004660389,2.9834171142813095,0.36483090874940366,410.1447024599775,198.28824363789974,0.44151112392502534,0.8791680690839407,0.8554266494473733,0.3022528368683318,-3422.2312628881546,63.0,1.0,0.9891552780505264,-3422.2312628881546,3436.603417474782,-0.005151498672148591,0.1373074780276511,6.0,0.0,0.03572419843959875,0.03572419843959875,0.0
520,1,0.0057956585444922885,0.1689658990021188,0.00024361951364142213,3.061330811816955,0.4149460225691101,406.18034583209254,196.1775581147511,0.3825397422913708,0.8535413489159918,0.845623692644061,0.3042489465746998,-3422.5142529095388,37.0,1.0,0.544932360083349,-3422.5142529095388,3428.136788882459,0.10788453616623883,193.66495141934092,5.0,0.0,0.03572419843959875,0.03572419843959875,0.0
521,1,0.005506865768252099,0.16811684190559567,0.0002511672712372673,2.9927530900325654,0.37559068133074713,400.15341097756396,198.8964785894162,0.42579167773614257,0.8687987074382403,0.879002288905604,0.2926986569806571,-3422.4598883456706,69.0,1.0,0.8361783081887516,-3422.4598883456706,3426.9447029716603,-0.013644763085267186,48659.40118687341,6.0,1.0,0.03572419843959875,0.03572419843959875,0.0
522,1,0.005550943047527,0.16855886688571795,0.0002496065916822989,3.0165583882260285,0.37496964962434026,398.3947723505403,198.75002756459517,0.4356854279656768,0.8615184639122316,0.868632139295871,0.2946977706247553,-3422.8909448483537,63.0,1.0,0.9047704855906377,-3422.8909448483537,3428.984871765089,0.05033981860606218,0.2890810634016816,6.0,0.0,0.03572419843959875,0.03572419843959875,0.0
523,1,0.0052312953890887425,0.1589905030258814,0.00025381118083247746,2.8976820730047903,0.36875838706019076,403.1738866877551,198.19099600885468,0.41240088472652014,0.8473919082862055,0.9316034759570093,0.3031809297664954,-3421.438595157214,127.0,1.0,0.7395034782408123,-3421.438595157214,3427.1785610995867,0.3392137647892923,0.8270280811307202,6.0,0.0,0.03572419843959875,0.03572419843959875,0.0
524,1,0.005374837475546336,0.16016019086772235,0.00024983736955046785,2.8015124035277545,0.33316548224861386,433.53166219216456,198.4561414179286,0.4235763218016644,0.87039317886999,0.8940284998862762,0.3332426829381268,-3423.606810906631,127.0,1.0,0.9725386691842703,-3423.606810906631,3427.711708823819,-0.0755149240708306,-0.19173725746486525,7.0,0.0,0.03572419843959875,0.03572419843959875,0.0
525,1,0.005713389333893021,0.18026805330721352,0.00024254190449590377,3.2937139247958984,0.4750509481433408,403.02821161656897,198.76123817646828,0.36577133529513717,0.7616446683430402,0.9408842229273651,0.2799494690492916,-3425.2842507408345,127.0,1.0,0.8913583758875661,-3425.2842507408345,3429.324295279042,-0.08267118829007813,85.80640950223233,7.0,0.0,0.03572419843959875,0.03572419843959875,0.0
526,1,0.005464186784515232,0.1774265820981191,0.0002474377960312799,3.24660415960112,0.47065064976733584,413.5212074446549,199.19364234847174,0.3524098569365785,0.7937879808696682,0.9351837013457707,0.2738972589242703,-3425.2026735283885,63.0,1.0,0.9127393241257025,-3425.2026735283885,3429.3617825735323,0.04889328027729789,0.28086603124666,6.0,0.0,0.03572419843959875,0.03572419843959875,0.0
527,1,0.005584339542895424,0.18413434846226645,0.0002451770276668339,3.0652747267099065,0.3673659737057587,418.15912241882626,200.65423229214701,0.444516479917638,0.8027204071982068,0.9366525304831188,0.29878455714181507,-3423.47430185907,127.0,1.0,0.9908441051743828,-3423.47430185907,3429.1417290667328,-0.002580736524578242,-0.04839186686149333,7.0,0.0,0.03572419843959875,0.03572419843959875,0.0
528,1,0.0057065243040130935,0.18735782155845757,0.00024409137330604197,2.9705378802408493,0.4043947675346355,419.64923220556597,202.19732046169295,0.38339566918051493,0.8493174098075889,0.9456968471219752,0.29220631317009954,-3424.3825452559854,115.0,1.0,0.8932161871151763,-3424.3825452559854,3428.3653097101246,-0.00593329811545118,8745.13376929736,6.0,1.0,0.03572419843959875,0.03572419843959875,0.0
529,1,0.00527440169562517,0.17605524775298312,0.0002502330861481218,3.001890313438821,0.4004512839243468,408.57726341554326,202.44257483425176,0.4017268738470029,0.8274284140128357,0.9108553900616001,0.3079198828071514,-3423.191715745497,127.0,1.0,0.9904800727224946,-3423.191715745497,3427.1618985273676,-0.009196715226607921,-0.06954572813583582,7.0,0.0,0.03572419843959875,0.03572419843959875,0.0
530,1,0.005556936262956528,0.15782841792882793,0.00024602229139498083,3.0713927038191744,0.4218321394390158,402.01975356943876,199.22066205697726,0.39206522250384224,0.8099207589459362,0.8643146104174576,0.32054047327266016,-3421.877919689687,127.0,1.0,0.9044927562965578,-3421.877919689687,3427.5078136680268,-0.14504179578261756,7.639649135249783,7.0,0.0,0.03572419843959875,0.03572419843959875,0.0
531,1,0.005551827603217854,0.16254176788704355,0.0002491906716085774,3.0559418589014116,0.47742034002022904,402.0147507161273,201.6070815572802,0.32698484100713504,0.8193172128044713,0.835693885000967,0.3313220901913971,-3424.9801498321726,75.0,1.0,0.8106565596015349,-3424.9801498321726,3427.199031077226,0.01907831395510584,358.7201164419862,6.0,0.0,0.03572419843959875,0.03572419843959875,0.0
532,1,0.005532788782651208,0.16344843677565116,0.00024938145615996464,3.0498155237830287,0.4745482565511052,401.50573862878593,201.6552830390925,0.3290268503126803,0.8225255609386485,0.8419022936006377,0.328512439788662,-3425.542846792399,7.0,1.0,0.06780815634549549,-3425.542846792399,3433.790399991022,1.0440342171018528,26240.172735155957,2.0,1.0,0.03572419843959875,0.03572419843959875,0.0
533,1,0.005767768523589867,0.17868998237518957,0.00023890511859789675,3.0563098603002756,0.3716229109882535,417.6746357811929,197.50611545964261,0.4341857871239616,0.8060096581861008,0.986196037757781,0.2801649140569444,-3426.3994707844136,127.0,1.0,0.9702446169644207,-3426.3994707844136,3434.898613753894,-0.12279011341252044,0.5650085212105296,7.0,0.0,0.03572419843959875,0.03572419843959875,0.0
534,1,0.005981968231053473,0.16982183912295853,0.00023663073841684727,2.914167038161939,0.37469796121861887,411.03390801985097,199.31173249873785,0.4210314178743052,0.8352362951769084,0.900502326152606,0.32472073849846317,-3422.8083903172464,127.0,1.0,0.5607721828072362,-3422.8083903172464,3434.7943848116597,0.9129342150945376,2.940583595100179,7.0,0.0,0.03572419843959875,0.03572419843959875,0.0
535,1,0.006173922533947258,0.16243690991535892,0.00023181726136846666,2.918612332418793,0.3664275816571701,419.3134224900793,200.58651587074954,0.42858975379120645,0.8101455657922573,0.8716290558819364,0.3531303263395787,-3428.014130870665,63.0,1.0,0.790813286658633,-3428.014130870665,3433.103716265153,0.033662747874586785,2756.7180481456144,5.0,1.0,0.03572419843959875,0.03572419843959875,0.0
536,1,0.005264427690190388,0.16625330503561453,0.0002568602585755881,2.800154600358387,0.43207799659574864,396.1647661759148,197.65731787303517,0.31281852399504345,0.8596732671706788,0.9377210563213911,0.3104255140927535,-3424.4599202215218,127.0,1.0,0.9979827966352774,-3424.4599202215218,3432.3903162538068,-0.10210900802439937,-0.26973164092123625,7.0,0.0,0.03572419843959875,0.03572419843959875,0.0
537,1,0.005745390209511138,0.18309879425495504,0.00024355338672074335,3.1129193583000356,0.36740949251623617,431.30752474461127,196.6107103422607,0.4372666868205236,0.771645587862985,0.9146135720999449,0.31765075955345384,-3424.2379734421634,127.0,1.0,0.8665638716415379,-3424.2379734421634,3430.930500955849,0.11383382156782318,0.5103480416300954,7.0,0.0,0.03572419843959875,0.03572419843959875,0.0
538,1,0.005253122656922959,0.15612354764731162,0.0002508717448585709,2.8689837929146575,0.37798563045545525,393.82863627797894,201.42968997249784,0.40664234737750105,0.8713624699556087,0.9213136457715216,0.29919960565307374,-3424.5558849164536,127.0,1.0,0.5369008463452271,-3424.5558849164536,3434.1202680263896,0.3058423018528629,1.7041449664493484,7.0,0.0,0.03572419843959875,0.03572419843959875,0.0
539,1,0.005445895367728027,0.16893795691254454,0.00024632675510662236,2.9557165251474395,0.38234171934950023,406.5356558319095,201.25307661696354,0.4157096707358711,0.8507022964546245,0.9042542642512129,0.3048898579168835,-3421.3640074611876,127.0,1.0,0.943196742938248,-3421.3640074611876,3428.2408330845346,0.06780725840599189,0.20749630038244504,7.0,0.0,0.03572419843959875,0.03572419843959875,0.0
540,1,0.005634269643734142,0.168120363417373,0.0002431989098007853,3.042183465766149,0.3903963448288022,419.15936063714946,201.27292327261767,0.41402333841327255,0.7870704111848446,0.9190205636972366,0.3227254235803475,-3421.928451357087,99.0,1.0,0.8527281396083581,-3421.928451357087,3428.058503528115,-0.03363692643461036,7391.623114127824,6.0,1.0,0.03572419843959875,0.03572419843959875,0.0
541,1,0.0058148316610866085,0.17597643985911873,0.00024805827554432374,2.911900005144208,0.3951774264495889,404.17825718336985,197.63687497714432,0.3734442949297129,0.8622280471697957,0.9193566872114607,0.29699828402263845,-3420.778469907863,127.0,1.0,0.9761042746000899,-3420.778469907863,3425.9846597057567,-0.011161957171680115,0.14398064005445121,7.0,0.0,0.03572419843959875,0.03572419843959875,0.0
542,1,0.005683480595430283,0.1573822356653119,0.00024078131565722198,3.0085669484712887,0.3775595739733809,411.83703652595455,198.48108840060576,0.4157400015606094,0.8140926058797867,0.9330009504426324,0.3026107215201369,-3422.1022360095117,127.0,1.0,0.9578545653188472,-3422.1022360095117,3425.9482354725433,0.053067185448981036,0.14108128462521563,7.0,0.0,0.03572419843959875,0.03572419843959875,0.0
543,1,0.0055496811377061675,0.16672481422143628,0.00024648853340051327,2.893035520415959,0.3728853301884546,418.6737919359044,199.90955643273415,0.4054803316067907,0.8421002458644978,0.9252222292923141,0.3157777095171528,-3420.483746012097,63.0,1.0,0.9863405470997822,-3420.483746012097,3424.1292527086543,0.020486267619617138,-0.06147629381484876,6.0,0.0,0.03572419843959875,0.03572419843959875,0.0
544,1,0.005661667916735686,0.16783711245020927,0.0002482749131094154,2.856058064375105,0.3659279616863389,417.8571469551825,197.33399540090176,0.3932996769261042,0.7919262652445853,0.9630207727509138,0.33421666946695217,-3423.8349523601655,127.0,1.0,0.9743200846247486,-3423.8349523601655,3424.59061778732,0.49514953020252506,0.49514953020252506,6.0,0.0,0.03572419843959875,0.03572419843959875,0.0
545,1,0.005337786464069853,0.17904494204927857,0.0002462966497808499,2.691848648286659,0.35154121914301567,404.15946483559026,200.87217795233033,0.4173477810980947,0.8689845901582504,0.961994879514364,0.3263379498513194,-3426.8880906230575,127.0,1.0,1.0,-3426.8880906230575,3430.2149590074837,-0.48758958116241047,-0.8257588424498863,7.0,0.0,0.03572419843959875,0.03572419843959875,0.0
546,1,0.005326007795557023,0.19106789210990024,0.0002516490939786374,3.110796625402418,0.45170519493095324,403.2459732125353,196.90143075314413,0.3329546904687839,0.853241985626951,0.9345301124797644,0.25879659905818836,-3429.6172578038127,127.0,1.0,0.9805488900392128,-3429.6172578038127,3435.723715064186,0.030555963048300328,0.11152249818587734,7.0,0.0,0.03572419843959875,0.03572419843959875,0.0
547,1,0.005582273254877364,0.19609106809186472,0.00024570647027479485,3.209379153252254,0.4390693035347442,385.93668269579547,197.93975888409906,0.382803904718769,0.8249900070793785,0.9527662266765797,0.2492696374568796,-3433.61335241606,63.0,1.0,0.9395197430103914,-3433.61335241606,3439.539548504892,0.09353921847650781,0.4138110167450577,6.0,0.0,0.03572419843959875,0.03572419843959875,0.0
548,1,0.005733009593522036,0.14821171392447854,0.00024716450705738525,2.67041710089895,0.31875071222164736,417.4732596554556,199.1370943242831,0.4467166326553714,0.8303435155752654,0.902466582041864,0.3797775651343636,-3429.154004876215,127.0,1.0,0.9585913870597712,-3429.154004876215,3438.994216932413,-1.7553510315542553,-2.2016208076192925,7.0,0.0,0.03572419843959875,0.03572419843959875,0.0
549,1,0.005952633877465565,0.19030931856560324,0.0002465196412973889,2.950983077039422,0.4007932969546321,413.3303880921343,198.24579960924672,0.36017356444775156,0.8547831575329566,0.9424186938353489,0.28753882773552786,-3425.602343686764,127.0,1.0,0.5988541510013126,-3425.602343686764,3436.1299157359426,0.5808954371113941,1.5243561773791043,7.0,0.0,0.03572419843959875,0.03572419843959875,0.0
550,1,0.005749736674915258,0.19791608633261004,0.0002503388594768083,2.828566507848275,0.39163605926353723,392.00830147994566,198.04077797312638,0.36549079022178305,0.862867456529992,0.9460125652559468,0.29861670038507765,-3425.773397698325,63.0,1.0,0.9581046678631729,-3425.773397698325,3432.449521981601,-0.20248028739888468,-0.2995056907780054,6.0,0.0,0.03572419843959875,0.03572419843959875,0.0
551,1,0.005609682097080398,0.16247138277885328,0.0002460712551867287,2.8645003584570405,0.3990553635541607,434.91237019158586,199.4740120680762,0.3564500686589388,0.8144945180660395,0.9776147440540336,0.32394365867601665,-3423.7802513260845,127.0,1.0,0.9785585476543758,-3423.7802513260845,3430.3976270787393,-0.7985221938151881,-0.8367384589901121,7.0,0.0,0.03572419843959875,0.03572419843959875,0.0
552,1,0.005589449177088035,0.16259873864894378,0.0002462563291853195,2.866581031254399,0.40672348865616315,434.9477912743502,199.59894477447853,0.3474697280838398,0.8136719506915304,0.9782616372054774,0.32446652555922284,-3424.335898451605,37.0,1.0,0.07801956248440577,-3424.335898451605,3431.408991846848,0.547249570745862,56.777325201121585,5.0,0.0,0.03572419843959875,0.03572419843959875,0.0
553,1,0.005465484425773202,0.16313039524686174,0.00024764526799967015,2.748624829991956,0.3792864198167997,432.0691355149418,200.70322800804422,0.36038301750865487,0.8420559046751542,0.9743508309162965,0.33314008149795016,-3424.397358471999,127.0,1.0,0.9974011781543611,-3424.397358471999,3428.4138577583153,-0.0385907046174907,-0.2422429517287128,7.0,0.0,0.03572419843959875,0.03572419843959875,0.0
554,1,0.005603439333757622,0.16421094336986639,0.0002458188536672083,2.9429360221072494,0.41196984877651216,415.3004347047964,200.25697585619923,0.36482397706412434,0.7716834805814224,0.9756795401418557,0.32752378199839444,-3422.818065696986,63.0,1.0,0.8956960394492496,-3422.818065696986,3432.090799584735,-0.20962523049001902,115.06381789222405,5.0,0.0,0.03572419843959875,0.03572419843959875,0.0
555,1,0.005348409673859635,0.17571637906800622,0.00024649271371199566,2.8802161063990925,0.33875724880017266,401.0473139215695,197.35865334869123,0.4426048514961075,0.7584986114001007,0.970891797562889,0.3388964070139845,-3429.373551828491,63.0,1.0,0.7714475302940669,-3429.373551828491,3431.9333418833517,0.32053188149029666,0.5641016564281927,6.0,0.0,0.03572419843959875,0.03572419843959875,0.0
556,1,0.005306131256108936,0.1693126176032624,0.00024793948467714014,2.8944761068118328,0.3590509887317387,406.6502759642249,197.89059102297787,0.41935493658221235,0.7994841056088111,0.9320737330038392,0.3302298305912513,-3422.4575032203643,127.0,1.0,0.929512996317444,-3422.4575032203643,3433.343313082493,-0.10240602575004232,2.473363710107151,6.0,0.0,0.03572419843959875,0.03572419843959875,0.0
557,1,0.006002499379836538,0.17823313753361653,0.0002429990166440035,2.9436929435233448,0.4077106781000649,407.9489008508546,200.46921495431678,0.38032561806364074,0.8693696066160878,0.912414659897748,0.2953510908124618,-3422.771629586099,106.0,1.0,0.8453486320540556,-3422.771629586099,3428.099148631298,-0.0031328348250099225,33480.05354979589,6.0,1.0,0.03572419843959875,0.03572419843959875,0.0
558,1,0.005263501010854789,0.16835106958060653,0.0002460078800185172,2.9738692696806477,0.4235267460757832,403.22011399053764,198.407663723492,0.35607228049337863,0.8135082324621583,0.9183423615992967,0.3142121277659094,-3422.4540194629994,127.0,1.0,0.9942342560126881,-3422.4540194629994,3427.2775007679584,0.029018981423632795,-0.07106981271726909,7.0,0.0,0.03572419843959875,0.03572419843959875,0.0
559,1,0.005477065506178504,0.17114866256852032,0.00025504469446705386,2.909043057771087,0.36175267769589653,432.14964954744534,197.3009477255991,0.3941751764630724,0.8307620897578556,0.91614015816296,0.3230613702398657,-3422.4248040570383,127.0,1.0,0.8908957956906545,-3422.4248040570383,3432.4994716790266,-0.1414051309889146,0.5892235863384485,7.0,0.0,0.03572419843959875,0.03572419843959875,0.0
560,1,0.006087381163153793,0.16442223990011082,0.00024325658518291305,2.948642899298218,0.3571601648807685,404.4380364762124,195.44661981090243,0.4413902131925753,0.8188543698772738,0.9338664019912528,0.30598712090779695,-3423.840622618289,127.0,1.0,0.9346543108462491,-3423.840622618289,3428.3006139592135,0.025979623426792386,0.19849962095395313,7.0,0.0,0.03572419843959875,0.03572419843959875,0.0
561,1,0.005642055018702698,0.15976380752276506,0.00024841730123921865,2.8722223632469555,0.3643997602511276,415.9618328536692,197.2849615943334,0.39183174958042505,0.837887676137595,0.9173355374169415,0.3207136571399122,-3420.306181559937,63.0,1.0,0.9904724567455943,-3420.306181559937,3425.4699932369317,0.007801477154316672,0.051450023961933766,6.0,0.0,0.03572419843959875,0.03572419843959875,0.0
562,1,0.005415573278122544,0.16371708231544857,0.000251956468837135,2.9282360315639706,0.3600533097623772,420.52434444563517,197.9377913947956,0.39095486061017715,0.803826383353962,0.9325917888517251,0.3222176011184403,-3423.4854452966288,63.0,1.0,0.9932354316889688,-3423.4854452966288,3425.8287562607406,0.0017325420508313982,-0.07314606268391799,6.0,0.0,0.03572419843959875,0.03572419843959875,0.0
563,1,0.005491132590659244,0.16376341517286735,0.00025084732814752804,2.8153956068255006,0.3532086217981632,428.41116917789026,196.40568866455683,0.37101630980182365,0.8523139417886114,0.9505429603603478,0.3126655575869684,-3424.57595132181,127.0,1.0,0.986653058083109,-3424.57595132181,3428.832125676246,-0.050412205473548966,-0.09606615747588876,7.0,0.0,0.03572419843959875,0.03572419843959875,0.0
564,1,0.005836418250265698,0.16678653909453162,0.00024086529304681974,3.028735196434158,0.3695688631921474,387.5509923340961,196.52671592853713,0.46832760387233197,0.8271227211282194,0.909453186654582,0.29217449373498044,-3425.525457185729,127.0,1.0,0.6193835437920684,-3425.525457185729,3432.391432426987,0.36133213281982535,1.1808555229808917,7.0,0.0,0.03572419843959875,0.03572419843959875,0.0
565,1,0.005784665728320683,0.16456757156951024,0.0002420269319529502,3.0330484125202677,0.342963344567377,413.9142807357159,197.86473817088626,0.5027707943935328,0.8503249489298105,0.9283833725186535,0.2796363441048993,-3424.6616259211705,127.0,1.0,0.9405941002594697,-3424.6616259211705,3431.591140205785,0.05005556382775467,0.39969319092369915,6.0,0.0,0.03572419843959875,0.03572419843959875,0.0
566,1,0.005827121827811107,0.17251974648294333,0.00024189689478065418,2.9877828212750916,0.33155888281612195,414.2042505666386,198.19164445825638,0.5163579632932064,0.8501493309208713,0.9492232711281187,0.27934017820676404,-3425.461809133033,127.0,1.0,0.9854179948674109,-3425.461809133033,3428.073964465976,0.032179540834931686,-0.26135441025326145,6.0,0.0,0.03572419843959875,0.03572419843959875,0.0
567,1,0.005167652284954885,0.16922158950947683,0.00025773446446558255,2.841421631798487,0.425299956013622,412.7192523750418,197.93346224665973,0.31198709497280086,0.8278064526113184,0.9394312337646373,0.32355745263940267,-3423.48978042177,127.0,1.0,0.9907047240310972,-3423.48978042177,3427.72672670158,-0.12169611669150981,-0.17913293465107927,7.0,0.0,0.03572419843959875,0.03572419843959875,0.0
568,1,0.005870882328713797,0.1674251049788096,0.00024162710790805647,2.9386563708004165,0.3889185688971122,422.57584496187184,199.31732741323307,0.38963245305474103,0.8273430914847849,0.928988409108956,0.31666609036681853,-3422.0871745042004,63.0,1.0,0.7210980559020117,-3422.0871745042004,3430.567224306654,0.4188279882760071,1.1285089652660645,6.0,0.0,0.03572419843959875,0.03572419843959875,0.0
569,1,0.005708876477447803,0.1621060154994232,0.0002409137772637745,2.8328609552284654,0.400315361300355,405.01319752303596,202.44967370230592,0.37439639281154924,0.8792071017312009,0.9656571537604164,0.29203183078623973,-3425.3647200918454,63.0,1.0,0.925035111987775,-3425.3647200918454,3432.733791467244,-0.8573469770653901,1.025246550322663,6.0,0.0,0.03572419843959875,0.03572419843959875,0.0
570,1,0.005410328090933142,0.17626199219495475,0.0002451215764258533,2.967732165685621,0.392547103121106,411.3190308617878,200.96030682434122,0.40405684448426504,0.8295773088341033,0.9278100127469711,0.3062687784456887,-3422.3882428731604,127.0,1.0,0.9605491774886263,-3422.3882428731604,3430.3375911394373,0.062235344135388004,0.41570566840528045,7.0,0.0,0.03572419843959875,0.03572419843959875,0.0
