iteration,chain,ρ₀,ψ,q,β₀,η,ω,φ,k,δ₁,δ₂,δ₃,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size,is_adapt
511,1,0.005216698612815077,0.17634274451207613,0.000256283236770195,2.1558049252652562,0.32051307146175706,381.7022930069451,201.6627151902211,0.36574132298979417,0.8282869102565709,0.8246126232633142,0.5719085883325398,-3334.108007213373,511.0,1.0,0.9880245534656282,-3334.108007213373,3347.147291479198,0.01828079505048663,-0.4812043163560702,8.0,0.0,0.0080412685167497,0.0080412685167497,0.0
512,1,0.0060474227440040435,0.16813736121286174,0.00024058215549812884,2.1578054540299436,0.30207465212459034,436.9147291464496,201.75943053956928,0.3786138968998906,0.7668363587604479,0.9524409529494418,0.5788754899076867,-3333.6550253881683,511.0,1.0,0.9968143868155899,-3333.6550253881683,3338.908556928722,-0.09423602562901578,-0.20289186665058878,9.0,0.0,0.0080412685167497,0.0080412685167497,0.0
513,1,0.005191669857740235,0.17056857707128212,0.0002592509433399788,2.648862327953281,0.38144730249675585,407.4685152125931,201.3168036314539,0.3553282939440798,0.605670590114238,0.9167694921193975,0.5705817781595292,-3334.679926680142,511.0,1.0,0.9850613397382805,-3334.679926680142,3339.3865060802646,0.01677811344370639,0.07621687464916249,9.0,0.0,0.0080412685167497,0.0080412685167497,0.0
514,1,0.005232647928427189,0.17055120520603506,0.0002586949986913092,2.610519019913476,0.3730734540042067,404.93973688108593,201.34823569519958,0.3629563812559932,0.6119478039950884,0.9197227333604872,0.5725566248511454,-3333.9660014862125,115.0,1.0,0.6570988336428072,-3333.9660014862125,3339.277282309792,0.19573272948173326,1.718504146462692,6.0,0.0,0.0080412685167497,0.0080412685167497,0.0
515,1,0.005811199473139511,0.1585558622993992,0.00024314446927775366,2.862025164714031,0.36729288341501787,465.4231712803707,198.60022588454203,0.3612759737516481,0.8142348055058117,0.8060356703840232,0.4118500766582505,-3335.7807323656375,511.0,1.0,0.9903637173709092,-3335.7807323656375,3339.0136554903743,-0.000601017468397913,0.06644693393400303,9.0,0.0,0.0080412685167497,0.0080412685167497,0.0
516,1,0.005391821596100515,0.16035748103908845,0.00025093772720110534,1.8848998894607436,0.272604133438589,364.5801216794148,204.69460294702716,0.4188159229820909,0.8858415509684123,0.9057145505515853,0.5674723827951471,-3334.3465796028067,255.0,1.0,0.9906438681224368,-3334.3465796028067,3340.6793268975525,-0.039349744003629894,0.05872246059379904,8.0,0.0,0.0080412685167497,0.0080412685167497,0.0
517,1,0.005771415154018405,0.18080256922869378,0.00023961154808910078,2.9292999783698717,0.4151043790122709,421.2420594013,201.51906835733143,0.3638693128824012,0.6282592340767398,0.905144567903424,0.48096370021956825,-3336.039159975529,408.0,1.0,0.9391328512978934,-3336.039159975529,3343.181451660585,0.04639412996493775,6053.890233057529,8.0,1.0,0.0080412685167497,0.0080412685167497,0.0
518,1,0.005607204498379743,0.15791271881536906,0.0002603874070225822,2.1028308831617544,0.2750271434380407,403.5297325897909,199.46845781179184,0.40234815660838896,0.6870918647673798,0.9348168597217767,0.6629370611433998,-3336.9359048067718,511.0,1.0,0.9321131271864748,-3336.9359048067718,3343.256577893541,-0.16206553942720348,0.34865416620959877,9.0,0.0,0.0080412685167497,0.0080412685167497,0.0
519,1,0.0056126373515692565,0.15834733842815887,0.00026060377521558507,2.1017419230039476,0.2762663750362234,402.36969237109724,199.42205158760996,0.4003158992323085,0.689306983337475,0.9335834271690164,0.6606739621841993,-3338.1710521785903,15.0,1.0,0.2539383201707016,-3338.1710521785903,3343.6074905489936,-0.46213043536317855,102.98340100441465,3.0,0.0,0.0080412685167497,0.0080412685167497,0.0
520,1,0.005677576464710678,0.15973432887850816,0.0002592747313336852,2.075984997386517,0.2768015667559143,396.85554042192587,199.62195658045823,0.3987528250053119,0.7005551077196491,0.932364990567233,0.6565329375201243,-3336.2901151061374,52.0,1.0,0.7692417346511853,-3336.2901151061374,3345.1299936848204,-0.5576018245278647,6399.682261724703,5.0,1.0,0.0080412685167497,0.0080412685167497,0.0
521,1,0.005584308763615008,0.16587408057936495,0.0002457093046031817,2.328307529859739,0.34549805321059973,399.97102236387644,201.47096672858257,0.35665878957173175,0.8714318077452778,0.9003630656398189,0.44384874009373015,-3332.449155942193,511.0,1.0,0.9527284160706138,-3332.449155942193,3342.3116958074816,0.019663799258978543,0.16940786606255642,9.0,0.0,0.0080412685167497,0.0080412685167497,0.0
522,1,0.005639654207180713,0.16672666949004283,0.00024139331286312675,2.4879853585856537,0.334034642470293,406.3877359008246,201.56291867496662,0.4011956071698023,0.8653750027096685,0.887537139809041,0.4112719929139027,-3334.3977500317296,255.0,1.0,0.9516407690307794,-3334.3977500317296,3336.3117154543393,-0.000331497053593921,0.14368444006413483,8.0,0.0,0.0080412685167497,0.0080412685167497,0.0
523,1,0.0056799519905494115,0.17970467914221175,0.00025425178191674467,2.2777293319871226,0.31778467421579876,431.14736514120466,201.87119797356462,0.35548641769368605,0.8181491183465843,0.8410731230972482,0.5525452979637697,-3332.4197073994505,511.0,1.0,0.9709387421698245,-3332.4197073994505,3336.7779842949312,0.032120162855335366,0.08963153020886239,9.0,0.0,0.0080412685167497,0.0080412685167497,0.0
524,1,0.00569046845299142,0.17905034808937184,0.0002540450325279343,2.2774711166637363,0.31752509632301185,434.2506752609672,201.74830656071913,0.352808637377918,0.8195403490285931,0.8376800285556776,0.555385590413265,-3332.630839072469,34.0,1.0,0.33000165347795085,-3332.630839072469,3335.090578473834,-1.6288021212476451,6120.757878730365,5.0,1.0,0.0080412685167497,0.0080412685167497,0.0
525,1,0.005624495104925068,0.17084599892303562,0.00025655927309328476,2.0288904984314393,0.290458360174742,412.42167803273946,202.67087853851103,0.3518618836310682,0.870141702685341,0.8485597200506069,0.587304277935743,-3335.146307486823,511.0,1.0,0.9962241175879883,-3335.146307486823,3339.8475460048194,-0.03346564997218593,-0.13296891718937331,8.0,0.0,0.0080412685167497,0.0080412685167497,0.0
526,1,0.0055634438594816165,0.17171093850017022,0.00024426393807454696,2.9445719228654874,0.37945711563264334,434.61713355444175,197.64238394389545,0.39427710870940863,0.7045059312243346,0.8930080964657913,0.41753261034624506,-3334.9766210608195,511.0,1.0,0.9957106951898566,-3334.9766210608195,3340.4202606495173,0.022159386694966088,-0.08148286997311516,9.0,0.0,0.0080412685167497,0.0080412685167497,0.0
527,1,0.0058923460420754635,0.170661391591294,0.00023970731124152073,3.0342078678857907,0.4214207943377012,385.234019012478,200.3814146565072,0.4024290058476626,0.6555267727561973,0.8732539017859289,0.4287198692638745,-3335.8266241042543,511.0,1.0,0.9995521051186783,-3335.8266241042543,3338.673962476977,-0.030160079741563095,-0.09350767170917607,9.0,0.0,0.0080412685167497,0.0080412685167497,0.0
528,1,0.005660261256457429,0.18281659803054234,0.0002480959813942805,2.388668057532814,0.3305112966698332,381.6936381072056,201.4351857899735,0.40407391211097027,0.7919033577112381,0.8293715228147736,0.5148018888259239,-3332.22843839266,511.0,1.0,0.9876835315188583,-3332.22843839266,3338.590760366422,-0.04063380391744431,0.08190051498604589,9.0,0.0,0.0080412685167497,0.0080412685167497,0.0
529,1,0.005517888041498142,0.14900221499584457,0.00025387753863603693,2.2224138631762105,0.294661901847819,438.23399212395583,202.17565762283454,0.37965154963190983,0.7656247038811944,0.9220745897807721,0.5699498741237738,-3331.4514038931693,511.0,1.0,0.9393094369690544,-3331.4514038931693,3334.609327647204,0.058445918555207754,0.19211920292491413,9.0,0.0,0.0080412685167497,0.0080412685167497,0.0
530,1,0.005651047035622388,0.15158022660280732,0.00025147006013099285,2.2011216027066567,0.28086784276627463,456.79274591073624,201.2761220152496,0.3837300140802242,0.7798554448481985,0.9366780855900465,0.5659507005692531,-3331.3511960619617,511.0,1.0,0.9971344293643635,-3331.3511960619617,3335.954758759259,-0.004127700457956962,-0.1122513825275746,9.0,0.0,0.0080412685167497,0.0080412685167497,0.0
531,1,0.00553312842991562,0.1657164542360919,0.00025436321111275127,2.376724361236169,0.30921150621474824,424.08995574603574,199.32681430584313,0.3948002052843682,0.7770451833050125,0.8433460643161116,0.5459631453466721,-3331.442780645539,511.0,1.0,0.9991320599045762,-3331.442780645539,3335.6673823046926,-0.016755300464865286,-0.08540191430211053,9.0,0.0,0.0080412685167497,0.0080412685167497,0.0
532,1,0.0055003738140088285,0.15655934231161103,0.00025090406489232435,2.3305040080436044,0.2906173187054804,452.4637685425391,200.1211060461945,0.3836438070657025,0.8261602422825558,0.8985250870924849,0.49813376826858796,-3331.369710450329,511.0,1.0,0.9953472559192956,-3331.369710450329,3333.535874975771,-0.016470298907734104,-0.060467570875516685,9.0,0.0,0.0080412685167497,0.0080412685167497,0.0
533,1,0.005476779204170072,0.17839161156289454,0.0002518979880968594,2.171310498256917,0.371924597038115,366.63191942839836,203.71872019389036,0.334499889794834,0.835463534041664,0.9242534897490546,0.4918757606237833,-3333.305519571921,511.0,1.0,0.9868898436486256,-3333.305519571921,3338.60257196331,-0.02760510848111153,-0.08034197647521069,9.0,0.0,0.0080412685167497,0.0080412685167497,0.0
534,1,0.0056784114136475715,0.1694584253201032,0.0002490924457531357,2.3003232342619,0.27943164096134826,431.5235242935309,202.8415052006333,0.4331868302014817,0.765062830786847,0.8549728137962398,0.5813497856766421,-3331.1608412852434,511.0,1.0,0.9647321941940646,-3331.1608412852434,3337.7650864903417,0.02229605580532734,0.10083378465969872,9.0,0.0,0.0080412685167497,0.0080412685167497,0.0
535,1,0.00569331742200544,0.16783774101786522,0.0002539586622931675,2.2135797384373155,0.312549131032901,442.56670927873137,200.39411148767596,0.342785160574201,0.8109975377118154,0.937848171238837,0.5252579233582171,-3331.0565825849153,511.0,1.0,0.9792074003776842,-3331.0565825849153,3333.7910377054845,0.009163486952729727,0.10441647706329604,9.0,0.0,0.0080412685167497,0.0080412685167497,0.0
536,1,0.00549829535121808,0.16839482138450731,0.0002518732411748596,2.1929357439643034,0.28641680332031544,401.9828927735562,205.00335697026213,0.41634074971074964,0.842614160451407,0.8795414308545395,0.5192886198650286,-3333.164758312365,511.0,1.0,0.9986114618384989,-3333.164758312365,3336.1835521840308,-0.02017624612972213,-0.0707082703679589,9.0,0.0,0.0080412685167497,0.0080412685167497,0.0
537,1,0.0055061240374368655,0.1754509094472747,0.0002515814180377644,2.5037305736988493,0.3152583728879848,481.4619238477805,197.82031183129212,0.37021635123749874,0.7785056712875268,0.9555814888808022,0.4649873126219654,-3333.511415170061,511.0,1.0,0.9917367400823865,-3333.511415170061,3336.0695517336226,-0.011260549213602644,-0.06452927628652105,9.0,0.0,0.0080412685167497,0.0080412685167497,0.0
538,1,0.005507222040912334,0.17982308079032294,0.0002520375378030613,2.754846521884137,0.30477297920738705,474.18650922876526,196.68075888603477,0.421572757854846,0.73313239302403,0.8865431211274336,0.4570579058444852,-3333.9072642638653,511.0,1.0,0.9937313853001744,-3333.9072642638653,3337.1763314508703,-0.01622932243435571,0.061303149897867115,9.0,0.0,0.0080412685167497,0.0080412685167497,0.0
539,1,0.0054890705163939575,0.16290879987875698,0.00024905681769636276,1.9426387238871439,0.24799336464959867,444.26351896691676,201.76507765330948,0.4115680497916533,0.8341308552163261,0.8661406942709373,0.6733282323405695,-3333.3051247130516,511.0,1.0,0.9840423682738834,-3333.3051247130516,3337.876922281006,0.04534534109279775,0.07010679064569558,9.0,0.0,0.0080412685167497,0.0080412685167497,0.0
540,1,0.00525189066419012,0.16124658347806572,0.00025604983107195746,2.51621913390378,0.31645425723893844,452.3196287755042,201.15122207107365,0.39251687389595336,0.6893566852470092,0.9292430312505335,0.541882313374949,-3332.111377625132,511.0,1.0,0.9626733828576278,-3332.111377625132,3337.8699845992746,0.05457793683444834,0.20248675367247415,9.0,0.0,0.0080412685167497,0.0080412685167497,0.0
541,1,0.0053310105074413005,0.1571379492849579,0.0002567302488811231,2.321758431417332,0.3084802368105695,461.9528774341927,201.61151014361047,0.36876722895697867,0.7060723464115412,0.9342773352729495,0.6002618555856385,-3332.7407351531556,511.0,1.0,0.9979025561129637,-3332.7407351531556,3336.4236619199382,-0.0205847357087805,-0.13421132404255331,9.0,0.0,0.0080412685167497,0.0080412685167497,0.0
542,1,0.005750051817077486,0.16881730616908816,0.00024918170688992313,2.0408028717594227,0.3074199290942284,400.05530329501727,203.34809393255605,0.3580094834932325,0.734114614651629,0.9593288369913727,0.6267835245473362,-3332.701995684708,511.0,1.0,0.960764024042078,-3332.701995684708,3336.709021519705,-0.03677783562170589,0.4484499923510157,9.0,0.0,0.0080412685167497,0.0080412685167497,0.0
543,1,0.0055000479697427575,0.17179232036142295,0.000250654351541802,2.313693239913504,0.3383824449000187,417.54222969739163,200.22058835286302,0.35539314102853853,0.7490114718840803,0.9364683886443087,0.5325986459663703,-3331.508264692776,511.0,1.0,0.920260114342778,-3331.508264692776,3335.6114476926473,0.02123510064848233,0.2771095659504681,8.0,0.0,0.0080412685167497,0.0080412685167497,0.0
544,1,0.005511290497611824,0.16443578168460912,0.0002523326078575096,2.049743713087721,0.2895835042982655,400.4781471664648,204.39599266118626,0.3911206436467145,0.7493657638997571,0.962381135558826,0.60528551999804,-3332.0707589430485,511.0,1.0,0.9890555918279873,-3332.0707589430485,3334.8256454902557,-0.005859941662492929,-0.09806096248348695,9.0,0.0,0.0080412685167497,0.0080412685167497,0.0
545,1,0.005440314491120817,0.16471596410670836,0.0002513202820928188,2.218083039799399,0.2851553889216907,410.6290185404085,204.62013980455998,0.4259300279233347,0.6976628600616909,0.9574816468647278,0.5970533727914898,-3334.1037767396333,253.0,1.0,0.8626057494006149,-3334.1037767396333,3341.90207011524,-0.07607280091724533,8858.025261648956,7.0,1.0,0.0080412685167497,0.0080412685167497,0.0
546,1,0.0055287403606370245,0.16356797324872266,0.0002507643887464499,2.3331345002605177,0.2991611148426494,402.52232244947,204.86585338568608,0.43259570244659434,0.7068256670868444,0.9368932422052669,0.5535966202672327,-3333.408675701749,249.0,1.0,0.9534254994500855,-3333.408675701749,3344.893603201718,0.010835067551852262,116.14963316035846,7.0,0.0,0.0080412685167497,0.0080412685167497,0.0
547,1,0.005672940816894516,0.16058378587893193,0.00024827722266975024,2.3505150475865015,0.3188795590866737,412.5827892011564,203.3929098714654,0.38577448327824215,0.6994164262231001,0.9282471233102927,0.567046094949088,-3332.7841170726592,307.0,1.0,0.943023915218787,-3332.7841170726592,3337.574060502887,0.045131919348023075,481.76995509401695,8.0,0.0,0.0080412685167497,0.0080412685167497,0.0
548,1,0.005347402043120904,0.17902564439731794,0.0002532544653028592,2.8741690934575215,0.37428772942876676,509.8316544263919,198.14922984776553,0.34340965766464604,0.7820467799098128,0.8250967749188624,0.44379678802070166,-3336.9312432572315,511.0,1.0,0.9936272565593905,-3336.9312432572315,3340.1583063408557,0.04544367637390678,-0.20485902296695713,9.0,0.0,0.0080412685167497,0.0080412685167497,0.0
549,1,0.005629430772411051,0.1657352761218791,0.00024854588854235804,2.60194153709685,0.3500166029563917,509.41740082254336,198.53888953001123,0.3302545443058292,0.8095031296509334,0.9026519704423849,0.45553415161130406,-3333.6981773311486,276.0,1.0,0.766687196992625,-3333.6981773311486,3340.085207263653,-0.04237223258223821,6401.978590219214,8.0,1.0,0.0080412685167497,0.0080412685167497,0.0
550,1,0.0053441205227822905,0.161096634957287,0.00025229990179954573,2.3828405654636247,0.2815700714417929,466.94501829179256,204.14516235515902,0.435973254259421,0.7638956401875137,0.9222308294835786,0.5311782567403763,-3333.7513998751974,511.0,1.0,0.9512427213637237,-3333.7513998751974,3336.792810832306,0.03300011458441077,0.3409973730126694,9.0,0.0,0.0080412685167497,0.0080412685167497,0.0
551,1,0.005312311761696397,0.1605177701383443,0.0002521880823647015,2.351217885280757,0.28362432700943313,495.469635472002,204.1517272856117,0.4072309535486252,0.7557297862929659,0.9334164927795064,0.5616630505458853,-3335.119575573202,255.0,1.0,0.9600477798787627,-3335.119575573202,3337.9632895412224,0.002792334569221566,0.1104433176051316,8.0,0.0,0.0080412685167497,0.0080412685167497,0.0
552,1,0.005707886729523102,0.17030914374870026,0.0002515117428039542,2.342318733487842,0.35698261290470745,428.7278710844565,202.0509744540986,0.33066054725761207,0.7942319891569386,0.9044536366576225,0.5116442039920812,-3333.0203989644688,511.0,1.0,0.9177205773150291,-3333.0203989644688,3339.985009299247,0.19932056874677073,0.6535876368116078,9.0,0.0,0.0080412685167497,0.0080412685167497,0.0
553,1,0.005734252063689325,0.17179710860749375,0.00025168489965697285,2.5106164274275278,0.36772257026475885,444.49561255257515,201.60638540405557,0.3322890769445772,0.7534469427476503,0.9027865113057579,0.49878902921364193,-3331.673679608697,255.0,1.0,0.9893619283504713,-3331.673679608697,3335.7143757937283,-0.16904327887687032,-0.23663149169351527,8.0,0.0,0.0080412685167497,0.0080412685167497,0.0
554,1,0.00579556731189137,0.1741566433651092,0.0002513164595136137,2.6529857934489507,0.396752211543023,461.3136545842016,200.01825965864748,0.30638898805693526,0.7397520816614858,0.9313053293487211,0.4576177976022883,-3333.5329030211424,236.0,1.0,0.9544421517251672,-3333.5329030211424,3338.193082095451,0.012038553506044991,126842.3357038634,7.0,1.0,0.0080412685167497,0.0080412685167497,0.0
555,1,0.005651363291899245,0.1487277127544742,0.00024814396634545704,2.3930510723137246,0.363419355675784,386.14990852579234,201.56403862412952,0.35967886639356395,0.6837947732067902,0.9127616855294324,0.5633136700665746,-3332.309926401499,511.0,1.0,0.9949643373794756,-3332.309926401499,3337.695863580011,-0.018822243126123794,-0.07560969673659201,8.0,0.0,0.0080412685167497,0.0080412685167497,0.0
556,1,0.005520802577360928,0.17492536716471532,0.0002536750797698256,2.0744753642318305,0.2780873248820302,414.90247627195856,204.0591649600571,0.4124106819931579,0.8304585703763195,0.8863257376074508,0.5819381019335255,-3331.799255058863,511.0,1.0,0.9758961723394236,-3331.799255058863,3335.832616098756,0.01673957484672428,0.10568780032190261,9.0,0.0,0.0080412685167497,0.0080412685167497,0.0
557,1,0.005383875289182633,0.15772977049400838,0.0002543937679366856,2.560115797208063,0.3330438375824236,503.2237270583011,199.99370878134374,0.3436583164673745,0.711931878198619,0.9184338983499176,0.5400504803199442,-3333.560800073756,511.0,1.0,0.9838373251526784,-3333.560800073756,3335.7669081390272,0.046135006748954765,0.07719479115530703,9.0,0.0,0.0080412685167497,0.0080412685167497,0.0
558,1,0.005691803250549722,0.16359684786928472,0.0002478295113965219,2.412737220930974,0.3347091018593255,453.03828943936776,201.1264189316202,0.363074454227756,0.8094326725921263,0.8727848256367763,0.5082461493440417,-3332.8771209724973,511.0,1.0,0.8277814968746381,-3332.8771209724973,3337.983212486608,0.24969128359452952,0.5437871318904399,9.0,0.0,0.0080412685167497,0.0080412685167497,0.0
559,1,0.005313984365212925,0.16192671168903938,0.0002517815235149455,2.8656730279931084,0.37975026625671127,467.46676927963705,201.41894245383145,0.3633807891861378,0.6666931463257474,0.8474304298083076,0.5190521680751475,-3334.9520336928945,243.0,1.0,0.7889812787623572,-3334.9520336928945,3343.8521348541985,0.09959714425940547,8842.787805804215,7.0,1.0,0.0080412685167497,0.0080412685167497,0.0
560,1,0.005680795080400183,0.1646492827138589,0.0002531303573475476,1.8808975404200776,0.25253398547026534,381.8655504182819,204.26967169447224,0.4377656621815233,0.810714716817122,0.9524032144402368,0.6104416889432462,-3333.480592221308,511.0,1.0,0.9530337697800915,-3333.480592221308,3340.423345327297,0.015420577983604744,0.14929088351937025,9.0,0.0,0.0080412685167497,0.0080412685167497,0.0
561,1,0.005752975833590153,0.1673019444872971,0.0002511569411543584,2.7538977123639894,0.357743750667702,436.2330357528331,198.83729052851947,0.3797490812453864,0.6963286295790173,0.8978689581289894,0.4709303114411333,-3332.072362158314,255.0,1.0,0.9794317020072785,-3332.072362158314,3337.474086524823,0.022822016320333205,0.10325960007958201,8.0,0.0,0.0080412685167497,0.0080412685167497,0.0
562,1,0.005150279885966891,0.1594439178448233,0.00025551829190180393,2.1729514906372738,0.31513357684029353,421.4071708893545,201.36658911483775,0.3409669778203122,0.7955214450547607,0.9096490896560562,0.5581088607670975,-3332.3761253228618,511.0,1.0,0.9964856829166926,-3332.3761253228618,3337.362704774492,-0.0026622265913829324,-0.125394310725369,9.0,0.0,0.0080412685167497,0.0080412685167497,0.0
563,1,0.005112774004292052,0.15872572097295387,0.00025493337990342376,2.266912762836679,0.31147149606711894,416.57686599106154,201.5059894679571,0.3615793914211544,0.8316345060979101,0.8880397124031613,0.5034109963209475,-3333.728060685687,511.0,1.0,0.9997650239119102,-3333.728060685687,3336.1034711828397,-0.02230582276797577,-0.0973207349952645,9.0,0.0,0.0080412685167497,0.0080412685167497,0.0
564,1,0.005746113877650764,0.16992368633709204,0.00025479183936455657,2.311635719851585,0.30364694433530337,434.3834393908001,199.33185787919268,0.3876847452509644,0.6527144631566708,0.9194680210088069,0.6541122161801505,-3334.700270177415,511.0,1.0,0.9980223147701421,-3334.700270177415,3340.315900717054,-0.00950867567826208,-0.07652696350942279,9.0,0.0,0.0080412685167497,0.0080412685167497,0.0
565,1,0.005746778702299286,0.17013896133784162,0.0002548335655382718,2.3126664875606124,0.30418966746002474,434.06225240170016,199.31015064849896,0.38703015530345886,0.6521022986690506,0.9199299662542292,0.6534985744650623,-3335.2028853371753,87.0,1.0,0.8407266635937117,-3335.2028853371753,3345.1658221864986,0.06160130267562636,5813.8819042452,6.0,1.0,0.0080412685167497,0.0080412685167497,0.0
566,1,0.006196465937458529,0.16081805977293626,0.0002502594896347146,2.054863571013832,0.2862265469210144,389.65076960968634,201.71972265381615,0.3958406197872679,0.6984387117447066,0.8985560845096207,0.6931282487414443,-3337.7565217454053,255.0,1.0,0.655079104978281,-3337.7565217454053,3341.64371087667,0.5351001127205564,79.15479829059814,8.0,0.0,0.0080412685167497,0.0080412685167497,0.0
567,1,0.005173868893298029,0.17714139039093973,0.0002586946648422711,2.2599459471067282,0.29895368107864667,434.38471284961133,201.1653126691315,0.38499015016170507,0.783532712874125,0.8612490812595757,0.5788523858614821,-3332.096908409209,511.0,1.0,0.9972640987996475,-3332.096908409209,3340.2831566979817,-0.008486950304359198,-0.13076513414125657,9.0,0.0,0.0080412685167497,0.0080412685167497,0.0
568,1,0.005076964726526729,0.1814695294594169,0.0002605952641270778,2.500544951717429,0.334390349545615,430.18533072017084,201.21912722343856,0.3735706867469394,0.7421288459796501,0.8369778360078401,0.5436677036873035,-3333.921799966231,255.0,1.0,0.9864657640687783,-3333.921799966231,3335.5552688484113,-0.04536145221254628,0.1313008465144776,8.0,0.0,0.0080412685167497,0.0080412685167497,0.0
569,1,0.0056023945862954845,0.16729037631310023,0.00024972681034004786,2.079720886948522,0.2794786778933209,434.11424481071606,203.1127206582751,0.3786726942099795,0.8250929776396286,0.9207138786404541,0.5713449749943597,-3331.0522775889804,511.0,1.0,0.9974920124620981,-3331.0522775889804,3336.6533257538895,-0.003805986455972743,-0.09325398766486614,9.0,0.0,0.0080412685167497,0.0080412685167497,0.0
570,1,0.005537205778309296,0.1664763385166784,0.0002558589182637136,2.450677719262323,0.3064403734917341,442.332088900346,200.01771076220598,0.41609143083820355,0.7017738011010469,0.8598729226292414,0.5949965577443517,-3333.9254235386957,511.0,1.0,0.9850870252003722,-3333.9254235386957,3337.3041801618806,-0.008246588797646837,0.12169062717521228,9.0,0.0,0.0080412685167497,0.0080412685167497,0.0
